0,1,2
615459720682446848,2015-06-29 10:00:06,"""No passion so effectually robs the human mind of all its powers of acting &amp; reasoning as fear"" - Edmund Burke"
615109912302067713,2015-06-28 10:50:05,"Proud of Insafians who, while fasting &amp; in this scorching heat, demonstrated peacefully against loadshedding across Pakistan."
614401974600105984,2015-06-26 11:57:00,MQM's only redemption lies in suing BBC for what are treason charges. MQM has sued me &amp; other PTI ldrs plus media ppl on frivolous charges.
614401008224092160,2015-06-26 11:53:10,"If there was revelation that an Indian pol party had received funds from ISI,would it have been allowed to function for even a day in India?"
614399959438372864,2015-06-26 11:48:59,BBC's MQM revelations have also raised questions about whether all the terrorist violence that has engulfed Pak was sponsored from abroad.
614398554682064896,2015-06-26 11:43:25,2/2 Only solution is to have an empowered LG system. Centralised power in hands of a corrupt &amp; inefficient govt has failed the people.
614398026472378368,2015-06-26 11:41:19,"In Khi, law &amp; order crisis; no water; no electricity; no emergency measures to cope with heatwave. Govt has simply collapsed. 1/2"
614396901627174912,2015-06-26 11:36:50,"Visited Khi yesterday, including Jinnah hospital where drs &amp; staff all doing their best to cope with help from public. Govt totally missing."
613080335165882372,2015-06-22 20:25:17,"2/2 This disinformation campaign continues, despite Reham consistently denying any intention of entering politics."
613079929656315904,2015-06-22 20:23:40,"""News"" about Reham contesting election from NA 19 is part of a deliberate disinformation campaign. 1/2"
612853550855659520,2015-06-22 05:24:07,The callousness of our ruling elite is reflected in the over 100 deaths in Karachi due to excessive heat aggravated by loadshedding.
612031046369026048,2015-06-19 22:55:47,"Shameful &amp; condemnatory how Govt is inflicting severe loadshedding on ppl across all provinces esp in Ramazan, including at Sehr &amp; Iftar."
611943811657273345,2015-06-19 17:09:08,3/3 PTI will present all its arguments by Wed-Thurs which will expose the disinformation being spread by PMLN.
611943678697951232,2015-06-19 17:08:37,2/3 Today JC asked for political MOU which led to the Ordinance under which the JC was formed.
611943421943676928,2015-06-19 17:07:35,11 ROs conflicting testimony before JC shows clearly GE 2013 was an RO election with ECP oblivious to what ROs were doing. 1/3
611558323138232321,2015-06-18 15:37:21,Wishing Muslims everywhere a safe &amp; peaceful Ramazan as we seek Allah's blessings in this Holy month.
611546011476054017,2015-06-18 14:48:25,2/2 This tragic incident must be investigated speedily &amp; findings made public.
611545464849174528,2015-06-18 14:46:15,"Saddened by tragic death of 7 mbrs of a family incl father, mother &amp; 5 children bec of a fire in their home in Chaklala Sch 3,'Pindi 1/2"
610860310791065601,2015-06-16 17:23:41,Full praise for Aleem Khan &amp; Shoaib Siddiqui for their efforts during the dharna when the Party passed through its most difficult time.
610854144480571392,2015-06-16 16:59:11,I want to make it clear Scad's tenure was for only 1 year &amp; it has expired. There is no Scad anymore &amp; it cannot expel anyone from PTI.
610645874981646337,2015-06-16 03:11:36,2/2 That is why I wanted NS to resign during probe as he would never allow an independent investigation into GE 2013 rigging.
610645619103940611,2015-06-16 03:10:35,Nadra's blatant lie about PTI lawyer seeking a Supplementary Report in NA 122 thumbprint audit reveals Nadra's bias &amp; partisan position. 1/2
610515813959880704,2015-06-15 18:34:47,"2/3 Therefore, it has no authority to target &amp; defame senior members of the Party. This was never their mandate."
610515519679152128,2015-06-15 18:33:37,3/3 Such subjective targeting of our senior leadership is simply unacceptable by a dissolved Tribunal.
610513913822736384,2015-06-15 18:27:14,"Want to state categorically that PTI Election Tribunal headed by (retd) Justice Wajiuddin,was wound up after its verdict on re election. 1/3"
610282683634176001,2015-06-15 03:08:24,"""Success has nothing to do with what you gain in life or accomplish for yourself. Its what you do for others."" --- Danny Thomas"
609724154649030656,2015-06-13 14:09:01,"ET Judge questioned why he had sent a Supplementary Report when it was not asked for &amp; was centred on ""presumption-based"" statements."
609723652607574016,2015-06-13 14:07:01,"Today appearing before NA 122 Elec Tribunal, NADRA Chief exposed how clearly he was being manipulated by govt to fudge data on invalid votes"
609678043674640385,2015-06-13 11:05:47,"Good luck to Engr. Najeeb Haroon for Chairman PEC election tomorrow, 14th June."
609674497654812672,2015-06-13 10:51:42,Seems this is what happened in the Pakistan General Election 2013. http://t.co/e2MI4B9I2j
609371898137460737,2015-06-12 14:49:16,2/2 for the first time PTI struggled for justice &amp; fair &amp; free elections. Our struggle led to the JC &amp; now the GE 2013 stands exposed.
609371416253874176,2015-06-12 14:47:21,Now JC has to decide. We have exposed the wrongdoings that took place and that initself is a victory not just for PTI but for the nation 1/2
609370652525654016,2015-06-12 14:44:19,Fact3: Magnetic ink controversy has made finger prints' verification impossible.
609370408777838593,2015-06-12 14:43:21,"Fact2: Over 20,000 Form 15 missing so far - which means about 25 million ballot papers unaccounted for."
609370116367761408,2015-06-12 14:42:11,Facts now before JC: Fact1: Extra ballot papers were selectively printed for 149 constituencies.
609369744240693248,2015-06-12 14:40:43,This magnetic ink controversy has made thumb print verifications' impossible.
609369342409633793,2015-06-12 14:39:07,BUT former Chairman NADRA &amp; Ch Nisar said on record thumb print verification not possible bec magnetic ink not used. Magnetic ink issue.
609368556044726272,2015-06-12 14:35:59,Only way to verify polled votes is by finger print verification. Present NADRA Chmn testified NADRA doesnt have ability to read magnetic ink
609367207131357185,2015-06-12 14:30:38,"2/2 Out of these 149 Constituencies, 143 were those won by ticket holders belonging to parties other than PTI."
609366727961505792,2015-06-12 14:28:44,ECP data submitted before JC revealed: 149 Constituencies with 5% &amp; above extra ballots printed had substantial missing Form 15. 1/2
609365971657195520,2015-06-12 14:25:43,"Only gave facts in my PC:ECP admitted to 11.7 million extra ballot papers printed, which led to PTI request for Form 15 - ballot paper acct"
609365213624840192,2015-06-12 14:22:43,Was compelled to give a press conference to counter disinformation coming from PMLN to cover up the serious revelations coming before JC.
608917691416494080,2015-06-11 08:44:25,Dharna has ensured that our people cannot be fooled by these tried and failed political forces anymore.
608917328105897985,2015-06-11 08:42:58,"2/2 When PTI govt is ready for LG re-election, what were the PPP, ANP &amp; JUI-F agitating about?"
608915113253339136,2015-06-11 08:34:10,"KP's politically aware public saw through the farce of a strike called by PPP, JUIF &amp; ANP yesterday and made a laughing stock of them. 1/2"
608623684186611712,2015-06-10 13:16:08,"3/3 Yet by playing to his right wing gallery of fanatics, Modi is ensuring that money gets diverted towards an arms race in the region."
608623480276430848,2015-06-10 13:15:20,2/3. Any statesman in his shoes would have focused on how to fight poverty in the subcontinent by resolving issues and creating peace.
608623056911671296,2015-06-10 13:13:39,From his belligerent &amp; provocative statements it appears that Modi has risen to the level of his incompetence. 1/3
608621888298831872,2015-06-10 13:09:00,PTI govt in KP is ready for re-election but only ECP can call for this not the provincial govt.
608621645687705600,2015-06-10 13:08:02,Tripartite alliance in KP should realise PTI dharna awakened people politically which is why their call for strike was a major failure.
608621171039281152,2015-06-10 13:06:09,"Unlike PMLN,which only formed JC after 18 mths of struggle for justice by PTI incl dharna,PTI immed agreed to investigate KP LG elec charges"
607834001957658624,2015-06-08 08:58:13,Saddened by the continuing sectarian targeted killings of Hazaras. Govt's inability to act against sectarian terror is condemnable.
607538464444313600,2015-06-07 13:23:52,"Shocked to learn of the death of 2 young men by police in Sadiqabad, Rawalpindi, yesterday. Sharifs have turned Punjab police into killers."
607449090696159234,2015-06-07 07:28:43,Saddened by tragic loss of lives at the Urs of Shahbaz Qalandar. Govt must provide adequate first aid arrangements for Urs esp in the heat.
607448102824312832,2015-06-07 07:24:48,"Sufi Saints have preached religious harmony, tolerance, peace &amp; plurality in the subcontinent. 762nd Urs of Shahbaz Qalandar Mubarak."
607079369761161216,2015-06-06 06:59:35,"Good Luck to  Engr. Najeeb Haroon, PTI's founding member, as he contests for Chairman Pakistan Engineering Council on June 14th."
606844465949458432,2015-06-05 15:26:09,"Today @sight4lifetrust Manchester, UK, are celebrating 10 yrs of their hospital to raise awareness &amp; funds #Sight4Life"
606473810204717056,2015-06-04 14:53:18,Another amazing jalsa - this time in Gilgit. People are all geared up for change. http://t.co/Rscgwk4aPh
606311184032096256,2015-06-04 04:07:05,KP Ehtesab Commission's website gives greater access to the public to review the work of the Commission http://t.co/mT4Vyge8Nr
606135226792747008,2015-06-03 16:27:54,Overflowing crowd full of passion for change at Chilas jalsa today http://t.co/NoJJEH6xEv
606127973461139456,2015-06-03 15:59:04,My condolences go to the bereaved families of the PTI workers who were martyred in Nowshera &amp; Abbotabad.
606127364041404416,2015-06-03 15:56:39,The PMLN's gullu approach of killing opponents was evident in Abbotabad in LG elections - where 4 PTI workers killed for not voting for PMLN
606017029863186432,2015-06-03 08:38:13,My open letter to UN SG Ban Ki-moon http://t.co/jldHdAfLTx
606006270445756416,2015-06-03 07:55:28,"Turkish President Erdogan orders Turkish naval ships to help the suffering Rohingya refugees on high seas, but Pak govt inexplicably silent."
606005362769031168,2015-06-03 07:51:52,Have written an open letter to UNSG on the distressing plight of Rohingya refugees &amp; the persecution of the Rohingyas in Myanmar.
605999230151368704,2015-06-03 07:27:30,An interesting article on the LG elections in KP. http://t.co/SWqzQA8t33
605934629250416641,2015-06-03 03:10:47,I want to thank the organisers of the Seattle fund raiser and all those who contributed to making it such a success.
605637310416187392,2015-06-02 07:29:21,There is only one Twitter account of Reham Khan &amp; I'm following it. It's @Rehamkhan1
604584308414795776,2015-05-30 09:45:06,"Chairman Nadra knew abt NA122 ET hearing. Off visits are planned in advance, Why didn't he inform ET earlier abt his nonavailability today?"
604575104937295872,2015-05-30 09:08:32,Justice delayed is justice denied! Waiting 2 years for results of #NA122. Chairman NADRA chooses to go abroad instead of turning up in ET.
604574130126626816,2015-05-30 09:04:39,"Judging by NADRA's position today &amp; its Chief's sudden departure for ""official"" visit overseas, seems NADRA has come under govt pressure."
